State,LGA region,Postcode
Queensland,Longreach,4472
Queensland,Longreach,4474
Queensland,Longreach,4725
Queensland,Longreach,4726
Queensland,Longreach,4727
Queensland,Longreach,4730
Queensland,Longreach,4731
Queensland,Longreach,4732
Queensland,Longreach,4733
Queensland,Longreach,4735
Queensland,Longreach,4736
Queensland,Mackay,4707
Queensland,Mackay,4737
Queensland,Mackay,4738
Queensland,Mackay,4740
Queensland,Mackay,4741
Queensland,Mackay,4742
Queensland,Mackay,4750
Queensland,Mackay,4751
Queensland,Mackay,4753
Queensland,Mackay,4754
Queensland,Mackay,4756
Queensland,Mackay,4757
Queensland,Mackay,4798
Queensland,Mackay,4799
Queensland,Mackay,4800
Queensland,Mackay,4802
Queensland,Mackay,4804
Queensland,Mackay,4805
Queensland,Mapoon,4874
Queensland,Maranoa,4416
Queensland,Maranoa,4417
Queensland,Maranoa,4419
Queensland,Maranoa,4420
Queensland,Maranoa,4422
Queensland,Maranoa,4423
Queensland,Maranoa,4425
Queensland,Maranoa,4426
Queensland,Maranoa,4427
Queensland,Maranoa,4428
Queensland,Maranoa,4454
Queensland,Maranoa,4455
Queensland,Maranoa,4461
Queensland,Maranoa,4462
Queensland,Maranoa,4465
Queensland,Maranoa,4467
Queensland,Maranoa,4468
Queensland,Maranoa,4477
Queensland,Maranoa,4487
Queensland,Maranoa,4488
Queensland,Maranoa,4702
Queensland,Maranoa,4722
Queensland,Mareeba,4870
Queensland,Mareeba,4871
Queensland,Mareeba,4872
Queensland,Mareeba,4873
Queensland,Mareeba,4877
Queensland,Mareeba,4880
Queensland,Mareeba,4881
Queensland,Mareeba,4882
Queensland,Mareeba,4883
Queensland,Mareeba,4887
Queensland,Mareeba,4890
Queensland,Mareeba,4892
Queensland,McKinlay,4735
Queensland,McKinlay,4816
Queensland,McKinlay,4822
Queensland,McKinlay,4823
Queensland,McKinlay,4824
Queensland,McKinlay,4825
Queensland,Moreton Bay,4017
Queensland,Moreton Bay,4019
Queensland,Moreton Bay,4020
Queensland,Moreton Bay,4021
Queensland,Moreton Bay,4022
Queensland,Moreton Bay,4035
Queensland,Moreton Bay,4036
Queensland,Moreton Bay,4037
Queensland,Moreton Bay,4053
Queensland,Moreton Bay,4054
Queensland,Moreton Bay,4055
Queensland,Moreton Bay,4306
Queensland,Moreton Bay,4312
Queensland,Moreton Bay,4500
Queensland,Moreton Bay,4501
Queensland,Moreton Bay,4502
Queensland,Moreton Bay,4503
Queensland,Moreton Bay,4504
Queensland,Moreton Bay,4505
Queensland,Moreton Bay,4506
Queensland,Moreton Bay,4507
Queensland,Moreton Bay,4508
Queensland,Moreton Bay,4509
Queensland,Moreton Bay,4510
Queensland,Moreton Bay,4511
Queensland,Moreton Bay,4512
Queensland,Moreton Bay,4514
Queensland,Moreton Bay,4515
Queensland,Moreton Bay,4516
Queensland,Moreton Bay,4517
Queensland,Moreton Bay,4518
Queensland,Moreton Bay,4519
Queensland,Moreton Bay,4520
Queensland,Moreton Bay,4521
Queensland,Moreton Bay,4552
Queensland,Mornington,4809
Queensland,Mornington,4871
Queensland,Mornington,4892
Queensland,Mount Isa,0862
Queensland,Mount Isa,0872
Queensland,Mount Isa,4824
Queensland,Mount Isa,4825
Queensland,Mount Isa,4828
Queensland,Mount Isa,4830
Queensland,Murweh,4465
Queensland,Murweh,4467
Queensland,Murweh,4468
Queensland,Murweh,4470
Queensland,Murweh,4472
Queensland,Murweh,4474
Queensland,Murweh,4475
Queensland,Murweh,4477
Queensland,Murweh,4478
Queensland,Murweh,4479
Queensland,Murweh,4488
Queensland,Murweh,4489
Queensland,Murweh,4490
Queensland,Murweh,4722
Queensland,Napranum,4874
Queensland,Napranum,4892
Queensland,Noosa,4562
Queensland,Noosa,4563
Queensland,Noosa,4565
Queensland,Noosa,4566
Queensland,Noosa,4567
Queensland,Noosa,4568
Queensland,Noosa,4569
Queensland,Noosa,4570
Queensland,Noosa,4571
Queensland,Noosa,4573
Queensland,Noosa,4580
Queensland,North Burnett,4413
Queensland,North Burnett,4419
Queensland,North Burnett,4601
Queensland,North Burnett,4612
Queensland,North Burnett,4613
Queensland,North Burnett,4620
Queensland,North Burnett,4621
Queensland,North Burnett,4625
Queensland,North Burnett,4626
Queensland,North Burnett,4627
Queensland,North Burnett,4630
Queensland,North Burnett,4660
Queensland,North Burnett,4671
Queensland,North Burnett,4680
Queensland,North Burnett,4715
Queensland,North Burnett,4716
Queensland,North Burnett,4719
Queensland,Northern Peninsula Area,4874
Queensland,Northern Peninsula Area,4876
Queensland,Palm Island,4816
Queensland,Paroo,2839
Queensland,Paroo,2840
Queensland,Paroo,4468
Queensland,Paroo,4470
Queensland,Paroo,4475
Queensland,Paroo,4479
Queensland,Paroo,4480
Queensland,Paroo,4486
Queensland,Paroo,4488
Queensland,Paroo,4489
Queensland,Paroo,4490
Queensland,Paroo,4491
Queensland,Paroo,4492
Queensland,Paroo,4493
Queensland,Pormpuraaw,4892
Queensland,Quilpie,4470
Queensland,Quilpie,4472
Queensland,Quilpie,4474
Queensland,Quilpie,4475
Queensland,Quilpie,4478
Queensland,Quilpie,4479
Queensland,Quilpie,4480
Queensland,Quilpie,4481
Queensland,Quilpie,4490
Queensland,Quilpie,4492
Queensland,Quilpie,4731
Queensland,Quilpie,4736
Queensland,Redland,4127
Queensland,Redland,4128
Queensland,Redland,4130
Queensland,Redland,4154
Queensland,Redland,4155
Queensland,Redland,4156
Queensland,Redland,4157
Queensland,Redland,4158
Queensland,Redland,4159
Queensland,Redland,4160
Queensland,Redland,4161
Queensland,Redland,4163
Queensland,Redland,4164
Queensland,Redland,4165
Queensland,Redland,4183
Queensland,Redland,4184
Queensland,Redland,4207
Queensland,Richmond,4733
Queensland,Richmond,4816
Queensland,Richmond,4821
Queensland,Richmond,4822
Queensland,Richmond,4823
Queensland,Richmond,4871
Queensland,Rockhampton,4695
Queensland,Rockhampton,4697
Queensland,Rockhampton,4699
Queensland,Rockhampton,4700
Queensland,Rockhampton,4701
Queensland,Rockhampton,4702
Queensland,Rockhampton,4704
Queensland,Rockhampton,4705
Queensland,Rockhampton,4711
Queensland,Rockhampton,4712
Queensland,Rockhampton,4714
Queensland,Scenic Rim,2474
Queensland,Scenic Rim,2476
Queensland,Scenic Rim,2484
Queensland,Scenic Rim,4124
Queensland,Scenic Rim,4207
Queensland,Scenic Rim,4210
Queensland,Scenic Rim,4211
Queensland,Scenic Rim,4270
Queensland,Scenic Rim,4271
Queensland,Scenic Rim,4272
Queensland,Scenic Rim,4275
Queensland,Scenic Rim,4280
Queensland,Scenic Rim,4285
Queensland,Scenic Rim,4287
Queensland,Scenic Rim,4305
Queensland,Scenic Rim,4306
Queensland,Scenic Rim,4307
Queensland,Scenic Rim,4309
Queensland,Scenic Rim,4310
Queensland,Scenic Rim,4340
Queensland,Scenic Rim,4341
Queensland,Scenic Rim,4362
Queensland,Scenic Rim,4370
Queensland,Scenic Rim,4371
Queensland,Scenic Rim,4373
Queensland,Somerset,4306
Queensland,Somerset,4311
Queensland,Somerset,4312
Queensland,Somerset,4313
Queensland,Somerset,4340
Queensland,Somerset,4341
Queensland,Somerset,4342
Queensland,Somerset,4343
Queensland,Somerset,4346
Queensland,Somerset,4352
Queensland,Somerset,4355
Queensland,Somerset,4514
Queensland,Somerset,4515
Queensland,Somerset,4520
Queensland,Somerset,4521
Queensland,Somerset,4552
Queensland,Somerset,4570
Queensland,Somerset,4574
Queensland,Somerset,4601
Queensland,Somerset,4615
Queensland,South Burnett,4306
Queensland,South Burnett,4402
Queensland,South Burnett,4405
Queensland,South Burnett,4408
Queensland,South Burnett,4413
Queensland,South Burnett,4601
Queensland,South Burnett,4605
Queensland,South Burnett,4606
Queensland,South Burnett,4608
Queensland,South Burnett,4610
Queensland,South Burnett,4611
Queensland,South Burnett,4612
Queensland,South Burnett,4613
Queensland,South Burnett,4614
Queensland,South Burnett,4615
Queensland,South Burnett,4625
Queensland,South Burnett,4626
Queensland,Southern Downs,2372
Queensland,Southern Downs,2476
Queensland,Southern Downs,4309
Queensland,Southern Downs,4310
Queensland,Southern Downs,4341
Queensland,Southern Downs,4343
Queensland,Southern Downs,4352
Queensland,Southern Downs,4357
Queensland,Southern Downs,4361
Queensland,Southern Downs,4362
Queensland,Southern Downs,4365
Queensland,Southern Downs,4370
Queensland,Southern Downs,4371
Queensland,Southern Downs,4372
Queensland,Southern Downs,4373
Queensland,Southern Downs,4374
Queensland,Southern Downs,4375
Queensland,Southern Downs,4376
Queensland,Southern Downs,4377
Queensland,Southern Downs,4378
Queensland,Southern Downs,4380
Queensland,Southern Downs,4381
Queensland,Southern Downs,4382
Queensland,Southern Downs,4383
Queensland,Southern Downs,4385
Queensland,Southern Downs,4387
Queensland,Sunshine Coast,4507
Queensland,Sunshine Coast,4510
Queensland,Sunshine Coast,4514
Queensland,Sunshine Coast,4515
Queensland,Sunshine Coast,4516
Queensland,Sunshine Coast,4517
Queensland,Sunshine Coast,4518
Queensland,Sunshine Coast,4519
Queensland,Sunshine Coast,4550
Queensland,Sunshine Coast,4551
Queensland,Sunshine Coast,4552
Queensland,Sunshine Coast,4553
Queensland,Sunshine Coast,4554
Queensland,Sunshine Coast,4555
Queensland,Sunshine Coast,4556
Queensland,Sunshine Coast,4557
Queensland,Sunshine Coast,4558
Queensland,Sunshine Coast,4559
Queensland,Sunshine Coast,4560
Queensland,Sunshine Coast,4561
Queensland,Sunshine Coast,4562
Queensland,Sunshine Coast,4563
Queensland,Sunshine Coast,4564
Queensland,Sunshine Coast,4566
Queensland,Sunshine Coast,4570
Queensland,Sunshine Coast,4572
Queensland,Sunshine Coast,4573
Queensland,Sunshine Coast,4574
Queensland,Sunshine Coast,4575
Queensland,Tablelands,4816
Queensland,Tablelands,4849
Queensland,Tablelands,4850
Queensland,Tablelands,4854
Queensland,Tablelands,4860
Queensland,Tablelands,4865
Queensland,Tablelands,4870
Queensland,Tablelands,4871
Queensland,Tablelands,4872
Queensland,Tablelands,4880
Queensland,Tablelands,4882
Queensland,Tablelands,4883
Queensland,Tablelands,4884
Queensland,Tablelands,4885
Queensland,Tablelands,4886
Queensland,Tablelands,4887
Queensland,Tablelands,4888
Queensland,Toowoomba,4306
Queensland,Toowoomba,4311
Queensland,Toowoomba,4312
Queensland,Toowoomba,4313
Queensland,Toowoomba,4343
Queensland,Toowoomba,4344
Queensland,Toowoomba,4350
Queensland,Toowoomba,4352
Queensland,Toowoomba,4353
Queensland,Toowoomba,4354
Queensland,Toowoomba,4355
Queensland,Toowoomba,4356
Queensland,Toowoomba,4357
Queensland,Toowoomba,4358
Queensland,Toowoomba,4359
Queensland,Toowoomba,4360
Queensland,Toowoomba,4361
Queensland,Toowoomba,4362
Queensland,Toowoomba,4363
Queensland,Toowoomba,4364
Queensland,Toowoomba,4365
Queensland,Toowoomba,4387
Queensland,Toowoomba,4390
Queensland,Toowoomba,4400
Queensland,Toowoomba,4401
Queensland,Toowoomba,4402
Queensland,Toowoomba,4403
Queensland,Toowoomba,4404
Queensland,Toowoomba,4405
Queensland,Toowoomba,4406
Queensland,Toowoomba,4407
Queensland,Toowoomba,4614
Queensland,Toowoomba,4615
Queensland,Torres,4874
Queensland,Torres,4875
Queensland,Torres,4876
Queensland,Torres Strait Island,4875
Queensland,Townsville,4741
Queensland,Townsville,4809
Queensland,Townsville,4810
Queensland,Townsville,4811
Queensland,Townsville,4812
Queensland,Townsville,4814
Queensland,Townsville,4815
Queensland,Townsville,4816
Queensland,Townsville,4817
Queensland,Townsville,4818
Queensland,Townsville,4819
Queensland,Townsville,4820
Queensland,Townsville,4850
Queensland,Weipa,4874
Queensland,Western Downs,4352
Queensland,Western Downs,4357
Queensland,Western Downs,4390
Queensland,Western Downs,4402
Queensland,Western Downs,4403
Queensland,Western Downs,4404
Queensland,Western Downs,4405
Queensland,Western Downs,4406
Queensland,Western Downs,4407
Queensland,Western Downs,4408
Queensland,Western Downs,4410
Queensland,Western Downs,4411
Queensland,Western Downs,4412
Queensland,Western Downs,4413
Queensland,Western Downs,4415
Queensland,Western Downs,4416
Queensland,Western Downs,4417
Queensland,Western Downs,4418
Queensland,Western Downs,4419
Queensland,Western Downs,4420
Queensland,Western Downs,4421
Queensland,Western Downs,4422
Queensland,Western Downs,4423
Queensland,Western Downs,4424
Queensland,Western Downs,4425
Queensland,Western Downs,4426
Queensland,Western Downs,4427
Queensland,Western Downs,4428
Queensland,Western Downs,4454
Queensland,Western Downs,4487
Queensland,Western Downs,4494
Queensland,Western Downs,4610
Queensland,Western Downs,4613
Queensland,Western Downs,4626
Queensland,Western Downs,4627
Queensland,Whitsunday,4721
Queensland,Whitsunday,4741
Queensland,Whitsunday,4742
Queensland,Whitsunday,4743
Queensland,Whitsunday,4799
Queensland,Whitsunday,4800
Queensland,Whitsunday,4801
Queensland,Whitsunday,4802
Queensland,Whitsunday,4803
Queensland,Whitsunday,4804
Queensland,Whitsunday,4805
Queensland,Whitsunday,4806
Queensland,Whitsunday,4807
Queensland,Whitsunday,4816
Queensland,Whitsunday,4820
Queensland,Winton,4730
Queensland,Winton,4732
Queensland,Winton,4733
Queensland,Winton,4735
Queensland,Winton,4816
Queensland,Winton,4821
Queensland,Winton,4822
Queensland,Winton,4823
Queensland,Winton,4829
Queensland,Woorabinda,4702
Queensland,Woorabinda,4712
Queensland,Woorabinda,4713
Queensland,Woorabinda,4718
Queensland,Wujal Wujal,4895
Queensland,Yarrabah,4865
Queensland,Yarrabah,4871
South Australia,Adelaide,5000
South Australia,Adelaide,5005
South Australia,Adelaide,5006
South Australia,Adelaide,5007
South Australia,Adelaide,5031
South Australia,Adelaide,5034
South Australia,Adelaide,5035
South Australia,Adelaide,5061
South Australia,Adelaide,5063
South Australia,Adelaide,5065
South Australia,Adelaide,5067
South Australia,Adelaide,5069
South Australia,Adelaide,5081
South Australia,Adelaide,5082
South Australia,Adelaide Hills,5052
South Australia,Adelaide Hills,5062
South Australia,Adelaide Hills,5066
South Australia,Adelaide Hills,5072
South Australia,Adelaide Hills,5073
South Australia,Adelaide Hills,5076
South Australia,Adelaide Hills,5089
South Australia,Adelaide Hills,5091
South Australia,Adelaide Hills,5114
South Australia,Adelaide Hills,5125
South Australia,Adelaide Hills,5131
South Australia,Adelaide Hills,5132
South Australia,Adelaide Hills,5133
South Australia,Adelaide Hills,5134
South Australia,Adelaide Hills,5136
South Australia,Adelaide Hills,5137
South Australia,Adelaide Hills,5138
South Australia,Adelaide Hills,5139
South Australia,Adelaide Hills,5140
South Australia,Adelaide Hills,5141
South Australia,Adelaide Hills,5142
South Australia,Adelaide Hills,5144
South Australia,Adelaide Hills,5150
South Australia,Adelaide Hills,5151
South Australia,Adelaide Hills,5152
South Australia,Adelaide Hills,5153
South Australia,Adelaide Hills,5154
South Australia,Adelaide Hills,5155
South Australia,Adelaide Hills,5156
South Australia,Adelaide Hills,5157
South Australia,Adelaide Hills,5231
South Australia,Adelaide Hills,5232
South Australia,Adelaide Hills,5233
South Australia,Adelaide Hills,5234
South Australia,Adelaide Hills,5235
South Australia,Adelaide Hills,5236
South Australia,Adelaide Hills,5240
South Australia,Adelaide Hills,5241
South Australia,Adelaide Hills,5242
South Australia,Adelaide Hills,5243
South Australia,Adelaide Hills,5244
South Australia,Adelaide Hills,5245
South Australia,Adelaide Hills,5250
South Australia,Adelaide Hills,5251
South Australia,Adelaide Hills,5252
South Australia,Adelaide Hills,5351
South Australia,Alexandrina,5153
South Australia,Alexandrina,5157
South Australia,Alexandrina,5171
South Australia,Alexandrina,5172
South Australia,Alexandrina,5174
South Australia,Alexandrina,5201
South Australia,Alexandrina,5202
South Australia,Alexandrina,5210
South Australia,Alexandrina,5211
South Australia,Alexandrina,5212
South Australia,Alexandrina,5213
South Australia,Alexandrina,5214
South Australia,Alexandrina,5251
South Australia,Alexandrina,5252
South Australia,Alexandrina,5253
South Australia,Alexandrina,5254
South Australia,Alexandrina,5255
South Australia,Alexandrina,5256
South Australia,Alexandrina,5259
South Australia,Alexandrina,5264
South Australia,Anangu Pitjantjatjara,0872
South Australia,Anangu Pitjantjatjara,5690
South Australia,Anangu Pitjantjatjara,5724
South Australia,Anangu Pitjantjatjara,6440
South Australia,Barossa,5114
South Australia,Barossa,5118
South Australia,Barossa,5231
South Australia,Barossa,5233
South Australia,Barossa,5234
South Australia,Barossa,5235
South Australia,Barossa,5236
South Australia,Barossa,5350
South Australia,Barossa,5351
South Australia,Barossa,5352
South Australia,Barossa,5353
South Australia,Barossa,5355
South Australia,Barossa,5356
South Australia,Barunga West,5510
South Australia,Barunga West,5520
South Australia,Barunga West,5522
South Australia,Barunga West,5523
South Australia,Barunga West,5550
South Australia,Barunga West,5552
South Australia,Barunga West,5554
South Australia,Barunga West,5555
South Australia,Barunga West,5556
South Australia,Barunga West,5560
South Australia,Berri and Barmera,5330
South Australia,Berri and Barmera,5331
South Australia,Berri and Barmera,5332
South Australia,Berri and Barmera,5333
South Australia,Berri and Barmera,5341
South Australia,Berri and Barmera,5342
South Australia,Berri and Barmera,5343
South Australia,Berri and Barmera,5344
South Australia,Berri and Barmera,5345
South Australia,Berri and Barmera,5346
South Australia,Berri and Barmera,5417
South Australia,Burnside,5000
South Australia,Burnside,5062
South Australia,Burnside,5063
South Australia,Burnside,5064
South Australia,Burnside,5065
South Australia,Burnside,5066
South Australia,Burnside,5067
South Australia,Burnside,5068
South Australia,Burnside,5069
South Australia,Burnside,5072
South Australia,Burnside,5073
South Australia,Burnside,5140
South Australia,Burnside,5141
South Australia,Burnside,5150
South Australia,Burnside,5152
South Australia,Campbelltown,5068
South Australia,Campbelltown,5070
South Australia,Campbelltown,5072
South Australia,Campbelltown,5073
South Australia,Campbelltown,5074
South Australia,Campbelltown,5075
South Australia,Campbelltown,5076
South Australia,Campbelltown,5087
South Australia,Campbelltown,5089
South Australia,Campbelltown,5134
South Australia,Ceduna,5661
South Australia,Ceduna,5680
South Australia,Ceduna,5690
South Australia,Ceduna,5719
South Australia,Charles Sturt,5000
South Australia,Charles Sturt,5006
South Australia,Charles Sturt,5007
South Australia,Charles Sturt,5008
South Australia,Charles Sturt,5009
South Australia,Charles Sturt,5010
